2.000000000000000000e+01,-1.485196768593394268e+01,5.801964522582497147e-02,6.392507396081379056e+01,-5.463756954948426170e+00,7.685391952409599270e+00,7.843360542735318408e-02,-1.203311651657736681e+00,8.754285452349979124e-01,8.039918309066178270e-02,4.120948687189326942e-02,1.410760304854905806e-07,9.232456665286558641e-05
2.100000000000000000e+01,-2.432858917619586236e+01,5.247132554750591482e-02,3.788208701134773548e+01,5.467765571625328391e+00,-1.794383221640385884e+01,1.317220481793804354e-01,-1.210373160926339287e+00,1.229391076130329941e+00,6.803362601530428544e-02,5.198627769031560070e-02,8.837082646321170171e-08,8.174568361006541667e-05
2.200000000000000000e+01,-6.478410182856370625e+01,6.233967795228343572e-02,2.351647588584005888e+01,1.440069910450062807e+01,-6.498811455280113059e+00,5.938290401245396866e-02,-2.641510224115303229e-01,6.168246498722295135e-01,7.603555995454321093e-02,3.187816116308304915e-02,1.344493559210927493e-07,7.339532842466356128e-05
2.300000000000000000e+01,-4.822668374118356951e+02,5.888057656385625727e-01,3.201361727860585233e+02,1.306520640073011634e+02,-1.103981137974210895e+02,1.210127448721696197e-01,-3.377194930023108554e+00,6.913783236607765614e-01,2.779461118640805251e-02,3.685901598538431773e-02,1.873476698364032676e-08,3.861464899620006987e-05
2.400000000000000000e+01,-4.673237390358048060e+01,8.591953556055495489e-02,-1.594095480753973249e+01,5.489705466602437411e+01,3.645478451769653017e+00,5.372394733540322709e-02,-3.959860348428789756e-01,5.359540768187636139e-01,3.525719735521227333e-02,4.060098352358543911e-02,6.039473125948368232e-08,4.000765821484888210e-05
2.500000000000000000e+01,4.925496012942929269e+01,7.336970075844499728e-02,3.987790469236665558e+01,8.302006462540287401e+00,-1.857955834904952042e+01,1.288153063616074290e-01,-1.224333820221711777e+00,1.178255627967788044e+00,6.495622617151729228e-02,4.905047816248733761e-02,8.401908062051303565e-08,8.168009030568093305e-05
2.600000000000000000e+01,-2.051118526069448649e+02,1.079178608337848372e-01,2.377177392777515763e+02,1.977093606424942607e+01,-8.131333087754184419e+01,1.753252835383671271e-01,-2.035878114294166430e+00,5.125837875091148188e-01,5.126267074551590225e-02,3.887474643712036243e-02,6.561515277815141179e-08,4.978249964304915534e-05
2.700000000000000000e+01,-3.306384479868523840e+01,4.102385222541496401e-02,8.216443495797811636e+01,-1.413766443686903074e+01,-4.837667959997392586e+01,1.620649171186799575e-01,-4.945692805162863470e-01,1.469861822995893741e+00,9.577081708141918504e-02,4.537418892889268085e-02,1.577218219446506624e-07,1.726614614260333204e-04
2.800000000000000000e+01,-1.208985237560494852e+01,6.386562717135128853e-02,1.053610217656609080e+02,3.118301828292135980e+01,-4.235762183120312585e+01,1.332137144914493643e-01,-1.249792276034312311e+00,5.925620562319554585e-01,5.710057903685480940e-02,4.269310682998045392e-02,7.373314007134176772e-08,5.269228756619389633e-05
2.900000000000000000e+01,7.857076982454532299e+01,4.658276412650381726e-01,7.188806055085305502e+01,2.672358840491881082e+01,-2.624403779011841209e+01,1.378761242195561676e-01,-1.453476478248853176e+00,8.360723169608060834e-01,8.753904432670027436e-02,4.945755921001152022e-02,1.248523295925185396e-07,7.873385921906313331e-05
3.000000000000000000e+01,-8.968047669818666634e+01,7.287340887466688122e-02,2.553674795511873086e+01,1.998260828522809618e+00,-9.234557261947955453e+00,1.559587439107089357e-01,-1.249301199573827903e+00,8.616327922189150890e-01,9.415428005037576598e-02,5.121322846984215083e-02,1.347901641560801843e-07,9.877229722069617054e-05
3.100000000000000000e+01,4.571708440442832710e+01,6.313090256546854961e-02,4.167804293710224073e+01,3.311555210158953599e+01,-1.916151293747603734e+00,5.350890784588763216e-02,-9.854945685013593026e-01,6.741901827351666210e-01,5.707158791915913076e-02,2.838351052785712675e-02,9.489120776759330945e-08,6.481030140037485714e-05
3.200000000000000000e+01,6.322536347153800307e+00,5.761449900660203793e-02,5.462742803613448928e+01,2.368602330901163100e+01,-2.228339197175310105e+01,1.131447982886077119e-01,-1.350461032818555340e+00,1.226071077139874843e+00,6.396876600741192853e-02,4.893949351221150296e-02,8.860056320533600992e-08,1.150831479211518720e-04
3.300000000000000000e+01,3.379557997946724868e+01,1.136581828410414136e-01,5.045821316226489728e+01,2.070681745895808490e+01,6.214075125525366339e+00,4.668904981635310647e-02,-1.033495620154619266e+00,8.244255218419656028e-01,7.873518192307717156e-02,3.078359281450894491e-02,9.550461800918487907e-08,8.798507791819157125e-05
3.400000000000000000e+01,3.147985846224656825e+00,2.784867215255596926e-02,8.142294180750681676e+01,-4.071228645225307474e+00,1.397262036169427901e+01,6.951186194463580825e-02,-1.607403199005577044e+00,8.673020686743152519e-01,7.970274268186829103e-02,6.753698868902001384e-02,1.319639134692425994e-07,1.254034398042000898e-04
3.500000000000000000e+01,4.457902149412240078e+01,6.318460325466573879e-02,-7.678543211745918029e+00,-4.000132129882629783e-01,1.842443209091766843e+00,1.325862362414893525e-01,-1.440141921882438725e+00,1.113348025270679553e+00,6.567555131092450704e-02,6.043883887175373337e-02,7.854319326056388076e-08,6.924459539203934428e-05
3.600000000000000000e+01,-1.090364636590554994e+02,1.054501419873860452e-01,2.126817670364398225e+02,4.827724929123365882e+01,-1.103444390178034098e+02,1.585491884433129217e-01,-9.020017887311024829e-01,7.131330274690856896e-01,8.135611191879849047e-02,3.698649873107665714e-02,9.569319572310331978e-08,7.700769594498014180e-05
3.700000000000000000e+01,3.432324664154251082e+01,5.864679720002800856e-02,-5.539098732027234462e+01,4.184510568166523115e+01,-9.977477133866834436e+00,1.070302265709928147e-01,-1.100492509675670416e-01,4.602775845103264651e-01,3.489346084142795623e-02,3.611815959601651777e-02,3.855270067382739338e-08,3.948557301233741402e-05
3.800000000000000000e+01,1.715539328625100097e+02,2.350547487827992221e-01,8.585281918959833547e+01,4.184339277698862958e+01,-6.376580602436081335e+01,2.291630515867668083e-01,-2.950513452860171082e+00,1.159437602654251220e+00,8.761927671571373422e-02,4.124498243151807769e-02,1.692619696510765242e-07,1.207556154270002328e-04
3.900000000000000000e+01,4.933101971124727925e+01,8.581115241119624537e-02,2.350088915652803507e+02,4.559881493634936334e-01,-6.926206591024833870e+01,2.029984796340350006e-01,-3.592078179789075509e+00,1.297048025535735949e+00,7.128512515227881929e-02,4.229587172310843302e-02,1.175084819276304155e-07,1.446759981983066791e-04
4.000000000000000000e+01,4.387797031786594459e+01,7.426459065814940141e-02,1.949209249424758355e+02,2.709334382185722845e+01,-5.296716422173100369e+01,1.986752432124462564e-01,-3.817155774632281950e+00,8.995953577848916360e-01,7.537040479182866015e-02,3.986357665697189134e-02,1.514262386025078350e-07,8.223080931115723819e-05
4.100000000000000000e+01,3.703908852139095131e+01,8.109127860143246214e-02,1.345010445279419464e+01,2.670203848598032437e+01,-3.296043287545168710e+01,1.186748477179283279e-01,-6.233595457695199071e-01,5.347592230889137710e-01,5.238279276164609782e-02,3.935545999457135125e-02,7.096602446158080685e-08,5.944239019858666909e-05
4.200000000000000000e+01,-2.352480323173961096e+01,1.226993504815485220e-01,8.006088384849113027e+01,1.715060286599272743e+01,-2.947507948011611489e+01,1.994006326804955431e-01,-2.410664394630248175e+00,8.202225354747326724e-01,6.400653124098074076e-02,3.487968691824248901e-02,1.210957092594302216e-07,5.691413659869264791e-05
4.300000000000000000e+01,2.367846471296604705e+01,8.523603046780034442e-02,-5.531664756112810721e+00,-2.798136433663387379e-01,3.972849890414791751e+00,1.213385680378569198e-01,-1.258950699477588309e+00,1.059553706078966817e+00,6.652932955033970253e-02,5.303240811698721469e-02,7.690863586859311556e-08,7.041135945247637014e-05
4.400000000000000000e+01,-5.243837371322882746e+00,1.145289788754993016e-01,1.540042833512515941e+01,1.506482436386751012e+01,-1.531691744635110020e+01,8.342151327651028958e-02,-4.952617148460843888e-01,5.871583402868810753e-01,6.789381031887563311e-02,4.282826745371589444e-02,1.076911226469337488e-07,6.807473826941578773e-05
4.500000000000000000e+01,-1.168695026662071825e+02,1.316387551106840414e-01,9.785726275836204024e-01,-8.543331645700060761e+00,2.245287797522014017e+00,1.108548841428274312e-01,-5.920852055083551946e-01,7.862185175161493511e-01,7.725746058043175823e-02,3.662435784474738637e-02,9.544169307324279336e-08,7.949761242260243237e-05
4.600000000000000000e+01,-4.009845383591630252e+01,2.781698654393880421e-01,-1.045441533199087303e+02,1.372890493699635961e+01,1.316479194002773667e+01,1.203776192499075581e-01,-9.448994020550927075e-02,5.522071688307407245e-01,5.554176082524657498e-02,4.671657964121495032e-02,3.920124156812834622e-08,5.881788569380832973e-05
4.700000000000000000e+01,-6.195609377366736226e+00,1.532116697286504126e-01,4.771800697058417029e+01,4.648378873855715909e+00,2.852971260068089876e+00,6.529816931813950398e-02,-1.032105859844358431e+00,6.394986054755201765e-01,7.364981509503251700e-02,4.346276691787140378e-02,1.712579238009517039e-07,6.918711657428605881e-05
4.800000000000000000e+01,1.001308559223701877e+02,1.855311493733681760e-01,-7.563981297218883526e+01,2.226216995187262171e+01,-1.306771839631441168e+00,1.236874859667236870e-01,-8.972569037432576167e-02,4.686850535760552772e-01,4.720288230264987200e-02,3.496505302948721416e-02,3.639315894982828119e-08,5.155098110551747221e-05
4.900000000000000000e+01,3.751273433679436664e+01,2.001248040608248346e-01,6.158055877539186440e+01,1.329002546032544174e+01,-1.700741318811887837e+01,7.127098277996574138e-02,-5.352183140637885028e-01,1.011416287036360329e+00,9.305178090289840942e-02,4.081559012365156697e-02,2.375771151621323275e-07,1.046625170615153843e-04
5.000000000000000000e+01,5.569256148941559559e+01,2.184742840910272946e-02,4.328263973521660546e+01,2.732471097215412570e+01,1.757988390593213879e+00,5.108923703499394092e-02,-9.895467539993019201e-01,7.497299281230712653e-01,7.031815083261701294e-02,3.120780992272645035e-02,9.685490600852655712e-08,7.390316292974752062e-05
5.100000000000000000e+01,-1.220725567170115937e+02,3.585457285965370361e-02,5.580233836897567699e+02,5.587339712052435914e+01,-1.114754933982925422e+02,2.026731855891842626e-01,-6.216430055182804892e+00,5.160990750596209375e-01,2.612100218014579492e-02,2.839434564707679978e-02,2.176174890822197109e-08,3.485659199159966840e-05
5.200000000000000000e+01,-2.632747275509692031e+01,3.673801887395742316e-01,-1.601360725604641289e+01,1.873548406223848417e+01,1.831128489741153942e+01,5.867451430284089525e-02,-7.251075855486590616e-01,9.142770598638241264e-01,8.242399640636026426e-02,3.697615451579906037e-02,9.926625321719180911e-08,1.003554181474576557e-04
5.300000000000000000e+01,-6.018654273086812623e+01,5.953372533577647174e-02,5.948155442025347384e+01,3.701884488334244594e+01,-2.634966072621470090e+01,1.383828382781361332e-01,-2.626394801274764657e+00,8.891443845660217393e-01,6.475279411049533751e-02,4.474517486938299482e-02,1.104482274613742807e-07,1.236733205582561885e-04
5.400000000000000000e+01,-9.850509315874219851e+00,1.208683410109047396e-01,2.468270430749359434e+01,2.018841485693763715e+01,-4.354030426907726792e+00,6.862706497207372858e-02,-6.423213193318492165e-01,1.084851516519488968e+00,9.847940827623619109e-02,4.202574077204880576e-02,1.652178763642623543e-07,1.198521798173297719e-04
5.500000000000000000e+01,-4.800992510796888268e+01,5.586332600011178345e-02,1.744002150710299048e+01,2.178245058720279559e+01,-6.465946009429709207e+00,4.521594941857341732e-02,-4.458005722772051538e-02,7.077147235063285802e-01,9.832573928245218198e-02,3.169595165917479807e-02,9.047872650522666933e-08,7.461069396818011362e-05
5.600000000000000000e+01,4.601367350315337035e+01,4.741591401633525882e-01,-2.957479182002850848e+01,-3.624787825566304633e-01,-6.088228199907629090e+00,1.177073767469074828e-01,-1.339997539752368905e-01,9.958114720137227760e-01,9.682731247718306955e-02,4.022108833385688170e-02,1.088187604238034783e-07,9.982458878318121185e-05
5.700000000000000000e+01,4.279830907557879982e+00,1.343847894325289061e-01,1.858821254997175743e+01,2.246116345599487474e+01,6.932259288075668380e-01,5.885805959800588516e-02,-6.175124593536638340e-01,8.623047367085003856e-01,7.683690051271885313e-02,2.905870924673558883e-02,1.046385363845580394e-07,1.035604880760153043e-04
5.800000000000000000e+01,3.121671313159966132e+01,1.085919577174141171e-01,6.797925337026117631e+01,-1.811829381592652766e+01,-1.084200346890874300e+01,1.495446750591579166e-01,-1.258151746230707468e+00,1.161245364212396991e+00,9.712709957507069392e-02,6.922093018433853051e-02,1.578748557368988442e-07,1.503092321118811481e-04
5.900000000000000000e+01,-1.477802372987942192e+01,1.882754914121212084e-02,3.984574076952296906e+01,3.215158797876001984e+01,-1.250391893454559700e+00,5.333447465334591187e-02,-9.548104516383237872e-01,6.691344865715396217e-01,5.663206475037196874e-02,2.699617349488685897e-02,9.228260207069264723e-08,6.646730611176499058e-05
6.000000000000000000e+01,9.530832615732417423e+01,2.598930896837661764e-02,3.571467072688164990e+01,3.751453615814264708e+01,-2.713060365111400074e+01,1.323960467524862850e-01,-2.014156062906079292e+00,7.554716385385482624e-01,5.486690083420207170e-02,3.980094444107071944e-02,9.668060886609695707e-08,1.069646922876125181e-04
6.100000000000000000e+01,2.509924596965578303e+01,6.260852398460108048e-02,5.105317188121398431e+01,1.584551811890597861e+01,-1.047464671840315020e+01,4.903191479002172448e-02,-4.111704662869902216e-01,7.200414832625045003e-01,9.197102729355886852e-02,4.102962838460229994e-02,1.461020597794999592e-07,6.980768186574404786e-05
6.200000000000000000e+01,-1.101612202867252677e+01,7.554368428077012920e-02,-8.855484365478162090e+00,-2.335165168520560997e-01,3.248977206851852095e+00,1.279011462950140898e-01,-1.361803774658184807e+00,1.156001955499873945e+00,6.984704517836037851e-02,6.117352653155361947e-02,8.164495369416764313e-08,7.229602953823760600e-05
6.300000000000000000e+01,7.920825084292893337e+01,1.984303454096826846e-01,1.817483462757533914e+02,2.535766268351751762e+01,-6.527456504435500051e+01,2.218239028221640763e-01,-3.669369106385653279e+00,9.430443378183460679e-01,7.719691384770029086e-02,4.097373762501498734e-02,1.475078296738031040e-07,8.627346270808889078e-05
6.400000000000000000e+01,-2.192269145127326624e+01,1.250966989080103120e-01,4.112467968109033478e+01,3.970109635083874622e+01,-1.298201322964669124e+01,7.942328951047458729e-02,-6.671330287151939764e-01,6.005367743161729166e-01,4.122262006549144708e-02,4.250647818124338173e-02,7.460276987180811060e-08,4.321496193010966640e-05
6.500000000000000000e+01,-1.375907109203458134e+01,7.816835231637211945e-02,-2.533484123978828251e+01,5.041725349886675644e+00,-7.193516397850032718e+00,1.249782630268480021e-01,-3.395262243714520789e-01,7.588605947107399663e-01,8.615903480497831557e-02,3.993335514757936910e-02,6.084035148255469344e-08,9.272685684290154183e-05
6.600000000000000000e+01,2.567021073318628055e+00,1.015116616492754142e-01,-1.176338008373071062e+02,2.572264962311876957e+01,-1.124738793833149231e+01,1.424461200364326163e-01,2.801876081705789168e-01,5.831237308368015793e-01,4.373837012895975818e-02,3.723607018163639648e-02,3.740991548274910863e-08,6.283533458390972207e-05
6.700000000000000000e+01,-2.577905857723802896e+01,9.750631408612821238e-02,1.164535973915803311e+02,1.691229959380740411e+01,-2.999432769924702313e+01,1.452175809680064378e-01,-2.201120621189476712e+00,5.414304361584360015e-01,4.165957418423105185e-02,3.329685979592686418e-02,6.617060100219331168e-08,5.143562467513342290e-05
6.800000000000000000e+01,-3.166100020756923072e+01,5.965604643726487438e-02,1.647349043196813057e+02,1.934703232477821899e+01,-6.136406024276237758e+01,1.711410726559767226e-01,-2.030729199806934115e+00,4.507969484304709673e-01,4.250165077110799883e-02,3.306369436831384928e-02,6.166400734795990494e-08,4.096071149753644582e-05
6.900000000000000000e+01,4.316852828901659223e+00,5.085260119446697452e-02,4.232084907134802165e+01,4.276828894449785423e+01,7.541923396530373580e+00,4.164304691516412110e-02,-7.877247581411243038e-01,6.845574740589421836e-01,4.848510566012685652e-02,4.560537050826992539e-02,9.963413683404829714e-08,4.382694086924377900e-05
7.000000000000000000e+01,-1.125348042164679896e+01,1.168481080377561515e-01,2.665363023137800980e+01,1.001133989291197679e+00,-2.877061877691950542e+00,1.326105264697320651e-01,-1.833431770297319074e+00,1.079441681874811154e+00,6.432317915343124803e-02,5.465157135423698992e-02,8.048925211996756717e-08,7.473640319094602719e-05
7.100000000000000000e+01,6.621762820718549847e+01,2.072598182010189638e-01,2.292173046663045284e+02,1.536077195186958733e+01,-7.394023232046234284e+01,2.300158803051901568e-01,-3.995228019926277963e+00,1.209739696802388798e+00,8.817641963524573689e-02,5.067632574174874699e-02,1.585373059094350623e-07,1.076601021256774716e-04
7.200000000000000000e+01,4.066584553784440459e+01,6.828137588584143325e-02,3.539838172840442354e+01,4.080915686636056705e+01,-1.334816059026055513e+01,8.403391376302533911e-02,-6.939895762441148364e-01,5.855070643268738273e-01,4.011104955114908749e-02,3.938258158344082327e-02,7.177880345091203092e-08,4.327007716970515981e-05
7.300000000000000000e+01,1.948008912743513577e+01,6.105931606137812023e-02,3.346963652134888889e+01,7.597090305043767700e+00,-1.685057526421453034e+01,1.306023584787421865e-01,-1.256185779423370619e+00,1.135055836238352489e+00,6.320233333533906150e-02,4.717161029475447354e-02,8.168672693686536480e-08,7.729768572173995825e-05
7.400000000000000000e+01,-9.771445063216799554e+01,1.017773885571572196e-01,4.990277884325007562e+01,3.818880649268272975e+01,-2.647993601542624020e+01,1.259915682460334418e-01,-2.126548721297861988e+00,7.504810896710273349e-01,5.408867611618467519e-02,3.849546742535739363e-02,9.564471696397371636e-08,1.091171370800000532e-04
7.500000000000000000e+01,-1.374787590468761778e+01,7.318673872943111391e-02,1.360848065720017530e+02,1.564010925722643641e+01,-5.765191462953026758e+00,7.874066294863356352e-02,-2.573933840368618942e+00,9.284729236977991018e-01,7.623776048504764258e-02,4.526486383282504050e-02,1.206021683442442590e-07,1.387327863225670354e-04
7.600000000000000000e+01,2.856720466221773336e+00,7.129545711728217661e-02,1.343895431839297849e+01,4.457419798100153230e+01,3.988345529386943866e+00,5.857585220128429249e-02,-6.348682324365972907e-01,6.740735199522130960e-01,4.922676782804545625e-02,5.267966109073204950e-02,9.892151716026992186e-08,4.228968514725977630e-05
7.700000000000000000e+01,7.583126194596559344e+00,7.853647079207305703e-02,1.170363495334140538e+02,3.664252281102743325e+01,-2.638001921063322541e+01,9.985558380955962543e-02,-2.488220267128760543e+00,7.791840154821344511e-01,6.177816090797905169e-02,3.898567613254050324e-02,1.179476658450170692e-07,1.114519868256016495e-04
7.800000000000000000e+01,-4.029468136789432720e+00,6.265838109819298063e-02,-2.672755530800766621e+01,-3.323743268639287152e+00,1.767980196909629598e+00,1.404494987233036729e-01,-1.249087308903894744e+00,1.176555374695922085e+00,6.350987448312521433e-02,6.651986986602304031e-02,8.474312782969891164e-08,7.192864598559564257e-05
7.900000000000000000e+01,-9.880029730361448514e+01,4.425722311385714425e-02,4.455764884737959619e+02,1.268513930469653275e+02,-1.209993627139087664e+02,1.247660710329756839e-01,-4.453170574535655568e+00,6.208833896563397126e-01,2.692597972382155050e-02,3.476393239965595849e-02,1.789857307452895321e-08,3.782370293377815436e-05
8.000000000000000000e+01,-1.153452570675061963e+02,3.793893112690224084e-02,-2.144677467539700899e+01,7.363405868716552671e-01,-3.658500026652184545e+00,1.192825066010569229e-01,-4.503729746242545184e-01,8.419529210754338466e-01,8.717406408353928216e-02,3.777494205779255432e-02,1.317118366587397953e-07,8.080854513618933896e-05
8.100000000000000000e+01,5.566589817316867084e+01,4.060548245122326261e-01,6.615936454507445319e+01,4.044348761462646280e+01,-9.949556798188513795e+00,5.888188685917902093e-02,-1.274090630814088021e+00,1.053190620499984576e+00,7.934003793851507336e-02,4.070192760926487352e-02,1.595627096904942845e-07,1.083588816167328729e-04
8.200000000000000000e+01,-1.352146718915675194e+01,1.563954695047404808e-01,3.669644665989534360e+01,2.578918219778402232e+01,4.800139549514438997e+00,5.074194893377503845e-02,-8.858167897972186733e-01,8.919858167951972838e-01,1.032562463430474475e-01,7.342325270120131364e-02,1.922295349098724407e-07,1.235332673272904831e-04
8.300000000000000000e+01,1.795607892826788543e+01,1.783955067210909462e-01,-1.913246351031880010e+00,4.933191752973252164e+01,2.427488141386859866e-01,6.790401368094112211e-02,-5.757422855877480927e-01,5.933408757305850267e-01,4.399896702431523726e-02,4.957559459103676874e-02,8.895702868925675817e-08,3.843498264614872754e-05
8.400000000000000000e+01,-3.283534022686884413e+01,1.133905209815933846e-01,6.600421624751967897e+01,2.417400992337915966e+01,-5.654383278149598624e+00,1.045465626833482764e-01,-1.901945683787155339e+00,8.005306454866087940e-01,6.063321893409632374e-02,3.500115791564714640e-02,1.515513413785066229e-07,6.810096060320948669e-05
8.500000000000000000e+01,2.220555622960823428e+01,1.528278311240670873e-01,-1.311622198891470248e+01,5.488970892837709670e+01,4.607828122199395082e+00,5.129535569596202493e-02,-4.262321217424600572e-01,5.390305065252219974e-01,3.565339580369446260e-02,4.088551567840313650e-02,6.316924342249222162e-08,3.964444362254652970e-05
8.600000000000000000e+01,1.013044269153567711e+02,6.050707485453194617e-02,5.151222419611212899e+02,-3.334684294373871438e+01,-8.781761528115268334e+01,2.581331772864727814e-01,-5.875719846777646360e+00,5.005876003385875128e-01,3.987526788111073195e-02,3.792672896659571996e-02,6.410509959439157246e-08,4.297427748331700980e-05
8.700000000000000000e+01,-2.423099920319758382e+01,7.136560724992659088e-02,2.194763230337927098e+02,-1.890978813972660433e+00,-6.619470758310940539e+01,2.022343313739707049e-01,-3.387767688810405797e+00,1.308570942431166895e+00,7.190017641605360443e-02,4.143604796944977409e-02,1.181660792886024252e-07,1.490453779200768452e-04
